Date,DepartmentID,Account,Category,Amount
2023-10-01,2,Claims Incurred,Claims,28284
2023-10-01,2,Loss Adjustment Expenses,Claims,88369
2023-10-01,2,Staff Costs,Expense,26122
2023-10-01,2,IT Expenses,Expense,71553
2023-10-01,2,Marketing,Expense,82906
2023-10-01,2,Office Costs,Expense,95788
2023-10-01,2,Depreciation,Expense,63812
2023-10-01,2,Professional Services,Expense,8999
2023-10-01,3,Gross Written Premium,Income,294580
2023-10-01,3,Net Earned Premium,Income,315107
2023-10-01,3,Reinsurance Recoveries,Income,143168
2023-10-01,3,Investment Income,Income,254809
2023-10-01,3,Commission Income,Income,428495
2023-10-01,3,Claims Paid,Claims,257164
2023-10-01,3,Claims Incurred,Claims,250317
2023-10-01,3,Loss Adjustment Expenses,Claims,293345
2023-10-01,3,Staff Costs,Expense,20715
2023-10-01,3,IT Expenses,Expense,30309
2023-10-01,3,Marketing,Expense,16078
2023-10-01,3,Office Costs,Expense,57614
2023-10-01,3,Depreciation,Expense,6105
2023-10-01,3,Professional Services,Expense,95848
2023-10-01,4,Gross Written Premium,Income,274983
2023-10-01,4,Net Earned Premium,Income,78920
2023-10-01,4,Reinsurance Recoveries,Income,315763
2023-10-01,4,Investment Income,Income,52821
2023-10-01,4,Commission Income,Income,135736
2023-10-01,4,Claims Paid,Claims,22069
2023-10-01,4,Claims Incurred,Claims,12531
2023-10-01,4,Loss Adjustment Expenses,Claims,143808
2023-10-01,4,Staff Costs,Expense,8710
2023-10-01,4,IT Expenses,Expense,68155
2023-10-01,4,Marketing,Expense,14975
2023-10-01,4,Office Costs,Expense,63424
2023-10-01,4,Depreciation,Expense,46603
2023-10-01,4,Professional Services,Expense,24252
2023-10-01,5,Gross Written Premium,Income,484013
2023-10-01,5,Net Earned Premium,Income,142503
2023-10-01,5,Reinsurance Recoveries,Income,215675
2023-10-01,5,Investment Income,Income,178553
2023-10-01,5,Commission Income,Income,364717
2023-10-01,5,Claims Paid,Claims,145629
2023-10-01,5,Claims Incurred,Claims,136234
2023-10-01,5,Loss Adjustment Expenses,Claims,24675
2023-10-01,5,Staff Costs,Expense,74997
2023-10-01,5,IT Expenses,Expense,18015
2023-10-01,5,Marketing,Expense,51057
2023-10-01,5,Office Costs,Expense,33591
2023-10-01,5,Depreciation,Expense,94583
2023-10-01,5,Professional Services,Expense,10833
2023-10-01,6,Gross Written Premium,Income,280040
2023-10-01,6,Net Earned Premium,Income,436188
2023-10-01,6,Reinsurance Recoveries,Income,321877
2023-10-01,6,Investment Income,Income,261435
2023-10-01,6,Commission Income,Income,51800
2023-10-01,6,Claims Paid,Claims,101044
2023-10-01,6,Claims Incurred,Claims,272491
2023-10-01,6,Loss Adjustment Expenses,Claims,195135
2023-10-01,6,Staff Costs,Expense,96850
2023-10-01,6,IT Expenses,Expense,3643
2023-10-01,6,Marketing,Expense,41785
2023-10-01,6,Office Costs,Expense,19681
2023-10-01,6,Depreciation,Expense,51026
2023-10-01,6,Professional Services,Expense,16892
2023-10-01,7,Gross Written Premium,Income,319443
2023-10-01,7,Net Earned Premium,Income,27073
2023-10-01,7,Reinsurance Recoveries,Income,374448
2023-10-01,7,Investment Income,Income,40682
2023-10-01,7,Commission Income,Income,238870
2023-10-01,7,Claims Paid,Claims,232966
2023-10-01,7,Claims Incurred,Claims,120359
2023-10-01,7,Loss Adjustment Expenses,Claims,71707
2023-10-01,7,Staff Costs,Expense,78454
2023-10-01,7,IT Expenses,Expense,66428
2023-10-01,7,Marketing,Expense,51601
2023-10-01,7,Office Costs,Expense,78465
2023-10-01,7,Depreciation,Expense,3539
2023-10-01,7,Professional Services,Expense,23669
2023-10-01,8,Gross Written Premium,Income,474184
2023-10-01,8,Net Earned Premium,Income,423860
2023-10-01,8,Reinsurance Recoveries,Income,421961
2023-10-01,8,Investment Income,Income,261924
2023-10-01,8,Commission Income,Income,269153
2023-10-01,8,Claims Paid,Claims,295372
2023-10-01,8,Claims Incurred,Claims,254430
2023-10-01,8,Loss Adjustment Expenses,Claims,127788
2023-10-01,8,Staff Costs,Expense,98239
2023-10-01,8,IT Expenses,Expense,27928
2023-10-01,8,Marketing,Expense,19322
2023-10-01,8,Office Costs,Expense,58714
2023-10-01,8,Depreciation,Expense,88896
2023-10-01,8,Professional Services,Expense,63292
2023-10-01,9,Gross Written Premium,Income,39055
2023-10-01,9,Net Earned Premium,Income,315035
2023-10-01,9,Reinsurance Recoveries,Income,91912
2023-10-01,9,Investment Income,Income,147660
2023-10-01,9,Commission Income,Income,362680
2023-10-01,9,Claims Paid,Claims,273448
2023-10-01,9,Claims Incurred,Claims,12345
2023-10-01,9,Loss Adjustment Expenses,Claims,165372
2023-10-01,9,Staff Costs,Expense,25259
2023-10-01,9,IT Expenses,Expense,92006
2023-10-01,9,Marketing,Expense,89553
2023-10-01,9,Office Costs,Expense,16352
2023-10-01,9,Depreciation,Expense,34365
2023-10-01,9,Professional Services,Expense,20446
2023-10-01,10,Gross Written Premium,Income,274480
2023-10-01,10,Net Earned Premium,Income,334176
2023-10-01,10,Reinsurance Recoveries,Income,216487
2023-10-01,10,Investment Income,Income,107852
2023-10-01,10,Commission Income,Income,148593
2023-10-01,10,Claims Paid,Claims,207779
2023-10-01,10,Claims Incurred,Claims,159553
2023-10-01,10,Loss Adjustment Expenses,Claims,285618
2023-10-01,10,Staff Costs,Expense,47760
2023-10-01,10,IT Expenses,Expense,56718
2023-10-01,10,Marketing,Expense,45629
2023-10-01,10,Office Costs,Expense,46232
2023-10-01,10,Depreciation,Expense,87544
2023-10-01,10,Professional Services,Expense,68169
2023-11-01,1,Gross Written Premium,Income,269013
2023-11-01,1,Net Earned Premium,Income,322813
2023-11-01,1,Reinsurance Recoveries,Income,219093
2023-11-01,1,Investment Income,Income,341328
2023-11-01,1,Commission Income,Income,189017
2023-11-01,1,Claims Paid,Claims,18140
2023-11-01,1,Claims Incurred,Claims,88457
2023-11-01,1,Loss Adjustment Expenses,Claims,19357
2023-11-01,1,Staff Costs,Expense,69673
2023-11-01,1,IT Expenses,Expense,66633
2023-11-01,1,Marketing,Expense,77943
2023-11-01,1,Office Costs,Expense,97111
2023-11-01,1,Depreciation,Expense,79258
2023-11-01,1,Professional Services,Expense,13924
2023-11-01,2,Gross Written Premium,Income,79286
2023-11-01,2,Net Earned Premium,Income,103269
2023-11-01,2,Reinsurance Recoveries,Income,268635
2023-11-01,2,Investment Income,Income,84071
2023-11-01,2,Commission Income,Income,460542
2023-11-01,2,Claims Paid,Claims,226095
2023-11-01,2,Claims Incurred,Claims,35651
2023-11-01,2,Loss Adjustment Expenses,Claims,75202
2023-11-01,2,Staff Costs,Expense,49777
2023-11-01,2,IT Expenses,Expense,17994
2023-11-01,2,Marketing,Expense,68263
2023-11-01,2,Office Costs,Expense,60634
2023-11-01,2,Depreciation,Expense,11800
2023-11-01,2,Professional Services,Expense,38823
2023-11-01,3,Gross Written Premium,Income,249647
2023-11-01,3,Net Earned Premium,Income,336022
2023-11-01,3,Reinsurance Recoveries,Income,290852
2023-11-01,3,Investment Income,Income,153891
2023-11-01,3,Commission Income,Income,215977
2023-11-01,3,Claims Paid,Claims,68870
2023-11-01,3,Claims Incurred,Claims,14283
2023-11-01,3,Loss Adjustment Expenses,Claims,166645
2023-11-01,3,Staff Costs,Expense,79707
2023-11-01,3,IT Expenses,Expense,31933
2023-11-01,3,Marketing,Expense,6774
2023-11-01,3,Office Costs,Expense,73055
2023-11-01,3,Depreciation,Expense,11983
2023-11-01,3,Professional Services,Expense,97468
2023-11-01,4,Gross Written Premium,Income,368478
2023-11-01,4,Net Earned Premium,Income,290277
2023-11-01,4,Reinsurance Recoveries,Income,418155
2023-11-01,4,Investment Income,Income,10781
2023-11-01,4,Commission Income,Income,124586
2023-11-01,4,Claims Paid,Claims,294768
2023-11-01,4,Claims Incurred,Claims,11823
2023-11-01,4,Loss Adjustment Expenses,Claims,23489
2023-11-01,4,Staff Costs,Expense,40961
2023-11-01,4,IT Expenses,Expense,30118
2023-11-01,4,Marketing,Expense,82816
2023-11-01,4,Office Costs,Expense,23263
2023-11-01,4,Depreciation,Expense,14565
2023-11-01,4,Professional Services,Expense,21354
2023-11-01,5,Gross Written Premium,Income,184023
2023-11-01,5,Net Earned Premium,Income,363323
2023-11-01,5,Reinsurance Recoveries,Income,33648
2023-11-01,5,Investment Income,Income,453945
2023-11-01,5,Commission Income,Income,51971
2023-11-01,5,Claims Paid,Claims,23658
2023-11-01,5,Claims Incurred,Claims,26253
2023-11-01,5,Loss Adjustment Expenses,Claims,184635
2023-11-01,5,Staff Costs,Expense,27390
2023-11-01,5,IT Expenses,Expense,89664
2023-11-01,5,Marketing,Expense,52578
2023-11-01,5,Office Costs,Expense,80025
2023-11-01,5,Depreciation,Expense,33658
2023-11-01,5,Professional Services,Expense,7852
2023-11-01,6,Gross Written Premium,Income,236058
2023-11-01,6,Net Earned Premium,Income,143623
2023-11-01,6,Reinsurance Recoveries,Income,344091
2023-11-01,6,Investment Income,Income,71001
2023-11-01,6,Commission Income,Income,190231
2023-11-01,6,Claims Paid,Claims,127775
2023-11-01,6,Claims Incurred,Claims,38243
2023-11-01,6,Loss Adjustment Expenses,Claims,157872
2023-11-01,6,Staff Costs,Expense,76939
2023-11-01,6,IT Expenses,Expense,58828
2023-11-01,6,Marketing,Expense,8239
2023-11-01,6,Office Costs,Expense,7710
2023-11-01,6,Depreciation,Expense,22384
2023-11-01,6,Professional Services,Expense,22038
2023-11-01,7,Gross Written Premium,Income,181918
2023-11-01,7,Net Earned Premium,Income,229055
2023-11-01,7,Reinsurance Recoveries,Income,471037
2023-11-01,7,Investment Income,Income,310135
2023-11-01,7,Commission Income,Income,220129
2023-11-01,7,Claims Paid,Claims,213139
2023-11-01,7,Claims Incurred,Claims,85257
2023-11-01,7,Loss Adjustment Expenses,Claims,11530
2023-11-01,7,Staff Costs,Expense,12116
2023-11-01,7,IT Expenses,Expense,66794
2023-11-01,7,Marketing,Expense,1282
2023-11-01,7,Office Costs,Expense,80473
2023-11-01,7,Depreciation,Expense,2898
2023-11-01,7,Professional Services,Expense,5135
2023-11-01,8,Gross Written Premium,Income,409845
2023-11-01,8,Net Earned Premium,Income,381616
2023-11-01,8,Reinsurance Recoveries,Income,397291
2023-11-01,8,Investment Income,Income,488336
2023-11-01,8,Commission Income,Income,260870
2023-11-01,8,Claims Paid,Claims,94087
2023-11-01,8,Claims Incurred,Claims,201103
2023-11-01,8,Loss Adjustment Expenses,Claims,284215
2023-11-01,8,Staff Costs,Expense,21074
2023-11-01,8,IT Expenses,Expense,91724
2023-11-01,8,Marketing,Expense,68843
2023-11-01,8,Office Costs,Expense,40901
2023-11-01,8,Depreciation,Expense,12205
2023-11-01,8,Professional Services,Expense,56661
2023-11-01,9,Gross Written Premium,Income,396805
2023-11-01,9,Net Earned Premium,Income,278050
2023-11-01,9,Reinsurance Recoveries,Income,405807
2023-11-01,9,Investment Income,Income,397720
2023-11-01,9,Commission Income,Income,72987
2023-11-01,9,Claims Paid,Claims,59400
2023-11-01,9,Claims Incurred,Claims,161222
2023-11-01,9,Loss Adjustment Expenses,Claims,36852
2023-11-01,9,Staff Costs,Expense,43870
2023-11-01,9,IT Expenses,Expense,53756
2023-11-01,9,Marketing,Expense,57481
2023-11-01,9,Office Costs,Expense,2283
2023-11-01,9,Depreciation,Expense,34691
2023-11-01,9,Professional Services,Expense,2125
2023-11-01,10,Gross Written Premium,Income,208137
2023-11-01,10,Net Earned Premium,Income,36170
2023-11-01,10,Reinsurance Recoveries,Income,18438
2023-11-01,10,Investment Income,Income,292239
2023-11-01,10,Commission Income,Income,157226
2023-11-01,10,Claims Paid,Claims,276896
2023-11-01,10,Claims Incurred,Claims,60426
2023-11-01,10,Loss Adjustment Expenses,Claims,244968
2023-11-01,10,Staff Costs,Expense,27819
2023-11-01,10,IT Expenses,Expense,93051
2023-11-01,10,Marketing,Expense,25217
2023-11-01,10,Office Costs,Expense,89708
2023-11-01,10,Depreciation,Expense,33994
2023-11-01,10,Professional Services,Expense,16036
2023-12-01,1,Gross Written Premium,Income,218347
2023-12-01,1,Net Earned Premium,Income,107756
2023-12-01,1,Reinsurance Recoveries,Income,452632
2023-12-01,1,Investment Income,Income,412803
2023-12-01,1,Commission Income,Income,105665
2023-12-01,1,Claims Paid,Claims,136717
2023-12-01,1,Claims Incurred,Claims,167002
2023-12-01,1,Loss Adjustment Expenses,Claims,266691
2023-12-01,1,Staff Costs,Expense,82835
2023-12-01,1,IT Expenses,Expense,31090
2023-12-01,1,Marketing,Expense,88489
2023-12-01,1,Office Costs,Expense,53142
2023-12-01,1,Depreciation,Expense,27475
2023-12-01,1,Professional Services,Expense,19888
2023-12-01,2,Gross Written Premium,Income,53732
2023-12-01,2,Net Earned Premium,Income,222695
2023-12-01,2,Reinsurance Recoveries,Income,318449
2023-12-01,2,Investment Income,Income,187109
2023-12-01,2,Commission Income,Income,19346
2023-12-01,2,Claims Paid,Claims,267731
2023-12-01,2,Claims Incurred,Claims,17763
2023-12-01,2,Loss Adjustment Expenses,Claims,195237
2023-12-01,2,Staff Costs,Expense,70615
2023-12-01,2,IT Expenses,Expense,37116
2023-12-01,2,Marketing,Expense,86751
2023-12-01,2,Office Costs,Expense,92353
2023-12-01,2,Depreciation,Expense,91301
2023-12-01,2,Professional Services,Expense,96648
2023-12-01,3,Gross Written Premium,Income,35556
2023-12-01,3,Net Earned Premium,Income,331186
2023-12-01,3,Reinsurance Recoveries,Income,28099
2023-12-01,3,Investment Income,Income,381233
2023-12-01,3,Commission Income,Income,186168
2023-12-01,3,Claims Paid,Claims,208058
2023-12-01,3,Claims Incurred,Claims,149302
2023-12-01,3,Loss Adjustment Expenses,Claims,207041
2023-12-01,3,Staff Costs,Expense,34866
2023-12-01,3,IT Expenses,Expense,85246
2023-12-01,3,Marketing,Expense,77975
2023-12-01,3,Office Costs,Expense,42855
2023-12-01,3,Depreciation,Expense,82557
2023-12-01,3,Professional Services,Expense,7416
2023-12-01,4,Gross Written Premium,Income,82516
2023-12-01,4,Net Earned Premium,Income,196987
2023-12-01,4,Reinsurance Recoveries,Income,421274
2023-12-01,4,Investment Income,Income,479853
2023-12-01,4,Commission Income,Income,443934
2023-12-01,4,Claims Paid,Claims,299746
2023-12-01,4,Claims Incurred,Claims,194139
2023-12-01,4,Loss Adjustment Expenses,Claims,163588
2023-12-01,4,Staff Costs,Expense,88969
2023-12-01,4,IT Expenses,Expense,2089
2023-12-01,4,Marketing,Expense,38346
2023-12-01,4,Office Costs,Expense,75663
2023-12-01,4,Depreciation,Expense,11487
2023-12-01,4,Professional Services,Expense,1155
2023-12-01,5,Gross Written Premium,Income,133950
2023-12-01,5,Net Earned Premium,Income,339638
2023-12-01,5,Reinsurance Recoveries,Income,86229
2023-12-01,5,Investment Income,Income,114648
2023-12-01,5,Commission Income,Income,48547
2023-12-01,5,Claims Paid,Claims,33795
2023-12-01,5,Claims Incurred,Claims,191368
2023-12-01,5,Loss Adjustment Expenses,Claims,26447
2023-12-01,5,Staff Costs,Expense,37598
2023-12-01,5,IT Expenses,Expense,42814
2023-12-01,5,Marketing,Expense,91751
2023-12-01,5,Office Costs,Expense,76330
2023-12-01,5,Depreciation,Expense,99745
2023-12-01,5,Professional Services,Expense,88960
2023-12-01,6,Gross Written Premium,Income,335422
2023-12-01,6,Net Earned Premium,Income,65077
2023-12-01,6,Reinsurance Recoveries,Income,122782
2023-12-01,6,Investment Income,Income,112932
2023-12-01,6,Commission Income,Income,475122
2023-12-01,6,Claims Paid,Claims,191339
2023-12-01,6,Claims Incurred,Claims,103696
2023-12-01,6,Loss Adjustment Expenses,Claims,55939
2023-12-01,6,Staff Costs,Expense,30516
2023-12-01,6,IT Expenses,Expense,57526
2023-12-01,6,Marketing,Expense,11449
2023-12-01,6,Office Costs,Expense,51290
2023-12-01,6,Depreciation,Expense,87661
2023-12-01,6,Professional Services,Expense,73954
2023-12-01,7,Gross Written Premium,Income,294890
2023-12-01,7,Net Earned Premium,Income,77990
2023-12-01,7,Reinsurance Recoveries,Income,68810
2023-12-01,7,Investment Income,Income,128362
2023-12-01,7,Commission Income,Income,486513
2023-12-01,7,Claims Paid,Claims,151295
2023-12-01,7,Claims Incurred,Claims,138669
2023-12-01,7,Loss Adjustment Expenses,Claims,201749
2023-12-01,7,Staff Costs,Expense,3659
2023-12-01,7,IT Expenses,Expense,87516
2023-12-01,7,Marketing,Expense,75567
2023-12-01,7,Office Costs,Expense,16037
2023-12-01,7,Depreciation,Expense,47738
2023-12-01,7,Professional Services,Expense,72678
2023-12-01,8,Gross Written Premium,Income,22109
2023-12-01,8,Net Earned Premium,Income,294154
2023-12-01,8,Reinsurance Recoveries,Income,280931
2023-12-01,8,Investment Income,Income,249472
2023-12-01,8,Commission Income,Income,149544
2023-12-01,8,Claims Paid,Claims,251183
2023-12-01,8,Claims Incurred,Claims,159455
2023-12-01,8,Loss Adjustment Expenses,Claims,249325
2023-12-01,8,Staff Costs,Expense,35518
2023-12-01,8,IT Expenses,Expense,54909
2023-12-01,8,Marketing,Expense,19351
2023-12-01,8,Office Costs,Expense,70624
2023-12-01,8,Depreciation,Expense,54330
2023-12-01,8,Professional Services,Expense,16282
2023-12-01,9,Gross Written Premium,Income,488082
2023-12-01,9,Net Earned Premium,Income,249017
2023-12-01,9,Reinsurance Recoveries,Income,424994
2023-12-01,9,Investment Income,Income,427480
2023-12-01,9,Commission Income,Income,462891
2023-12-01,9,Claims Paid,Claims,272219
2023-12-01,9,Claims Incurred,Claims,184526
2023-12-01,9,Loss Adjustment Expenses,Claims,33365
2023-12-01,9,Staff Costs,Expense,73766
2023-12-01,9,IT Expenses,Expense,49200
2023-12-01,9,Marketing,Expense,12002
2023-12-01,9,Office Costs,Expense,14947
2023-12-01,9,Depreciation,Expense,80222
2023-12-01,9,Professional Services,Expense,95840
2023-12-01,10,Gross Written Premium,Income,126219
2023-12-01,10,Net Earned Premium,Income,350754
2023-12-01,10,Reinsurance Recoveries,Income,324286
2023-12-01,10,Investment Income,Income,66307
2023-12-01,10,Commission Income,Income,145565
2023-12-01,10,Claims Paid,Claims,260095
2023-12-01,10,Claims Incurred,Claims,39228
2023-12-01,10,Loss Adjustment Expenses,Claims,215748
2023-12-01,10,Staff Costs,Expense,52875
2023-12-01,10,IT Expenses,Expense,32655
2023-12-01,10,Marketing,Expense,44472
2023-12-01,10,Office Costs,Expense,50437
2023-12-01,10,Depreciation,Expense,50416
2023-12-01,10,Professional Services,Expense,60711
2024-01-01,1,Gross Written Premium,Income,147888
2024-01-01,1,Net Earned Premium,Income,87175
2024-01-01,1,Reinsurance Recoveries,Income,74307
2024-01-01,1,Investment Income,Income,318877
2024-01-01,1,Commission Income,Income,400346
2024-01-01,1,Claims Paid,Claims,100028
2024-01-01,1,Claims Incurred,Claims,147312
