Year,Month,DepartmentID,Account,BudgetAmount
2024,10,10,Reinsurance Recoveries,328894
2024,10,10,Investment Income,357792
2024,10,10,Commission Income,363278
2024,10,10,Claims Paid,103537
2024,10,10,Claims Incurred,329816
2024,10,10,Loss Adjustment Expenses,294372
2024,10,10,Staff Costs,19429
2024,10,10,IT Expenses,89294
2024,10,10,Marketing,382721
2024,10,10,Office Costs,189087
2024,10,10,Depreciation,355218
2024,10,10,Professional Services,336080
2024,11,1,Gross Written Premium,216979
2024,11,1,Net Earned Premium,324522
2024,11,1,Reinsurance Recoveries,42310
2024,11,1,Investment Income,106827
2024,11,1,Commission Income,204899
2024,11,1,Claims Paid,212500
2024,11,1,Claims Incurred,104862
2024,11,1,Loss Adjustment Expenses,306033
2024,11,1,Staff Costs,318572
2024,11,1,IT Expenses,377646
2024,11,1,Marketing,55255
2024,11,1,Office Costs,372968
2024,11,1,Depreciation,227603
2024,11,1,Professional Services,272553
2024,11,2,Gross Written Premium,47438
2024,11,2,Net Earned Premium,246482
2024,11,2,Reinsurance Recoveries,246310
2024,11,2,Investment Income,266084
2024,11,2,Commission Income,275013
2024,11,2,Claims Paid,192934
2024,11,2,Claims Incurred,293102
2024,11,2,Loss Adjustment Expenses,212374
2024,11,2,Staff Costs,232402
2024,11,2,IT Expenses,162217
2024,11,2,Marketing,342766
2024,11,2,Office Costs,31442
2024,11,2,Depreciation,86948
2024,11,2,Professional Services,259657
2024,11,3,Gross Written Premium,292740
2024,11,3,Net Earned Premium,80791
2024,11,3,Reinsurance Recoveries,47406
2024,11,3,Investment Income,45524
2024,11,3,Commission Income,159404
2024,11,3,Claims Paid,115160
2024,11,3,Claims Incurred,151836
2024,11,3,Loss Adjustment Expenses,163635
2024,11,3,Staff Costs,172442
2024,11,3,IT Expenses,272206
2024,11,3,Marketing,49645
2024,11,3,Office Costs,389903
2024,11,3,Depreciation,274388
2024,11,3,Professional Services,241481
2024,11,4,Gross Written Premium,262320
2024,11,4,Net Earned Premium,90501
2024,11,4,Reinsurance Recoveries,122450
2024,11,4,Investment Income,200543
2024,11,4,Commission Income,246605
2024,11,4,Claims Paid,284100
2024,11,4,Claims Incurred,205658
2024,11,4,Loss Adjustment Expenses,21709
2024,11,4,Staff Costs,217330
2024,11,4,IT Expenses,385572
2024,11,4,Marketing,282354
2024,11,4,Office Costs,369225
2024,11,4,Depreciation,174746
2024,11,4,Professional Services,105025
2024,11,5,Gross Written Premium,156152
2024,11,5,Net Earned Premium,189484
2024,11,5,Reinsurance Recoveries,391620
2024,11,5,Investment Income,195043
2024,11,5,Commission Income,326990
2024,11,5,Claims Paid,70480
2024,11,5,Claims Incurred,247840
2024,11,5,Loss Adjustment Expenses,320104
2024,11,5,Staff Costs,239622
2024,11,5,IT Expenses,352909
2024,11,5,Marketing,122265
2024,11,5,Office Costs,315281
2024,11,5,Depreciation,218083
2024,11,5,Professional Services,123922
2024,11,6,Gross Written Premium,126280
2024,11,6,Net Earned Premium,311020
2024,11,6,Reinsurance Recoveries,361691
2024,11,6,Investment Income,209736
2024,11,6,Commission Income,317371
2024,11,6,Claims Paid,168522
2024,11,6,Claims Incurred,89433
2024,11,6,Loss Adjustment Expenses,78704
2024,11,6,Staff Costs,11861
2024,11,6,IT Expenses,243366
2024,11,6,Marketing,329058
2024,11,6,Office Costs,68888
2024,11,6,Depreciation,346430
2024,11,6,Professional Services,66293
2024,11,7,Gross Written Premium,218596
2024,11,7,Net Earned Premium,73515
2024,11,7,Reinsurance Recoveries,274209
2024,11,7,Investment Income,173756
2024,11,7,Commission Income,93720
2024,11,7,Claims Paid,169437
2024,11,7,Claims Incurred,326020
2024,11,7,Loss Adjustment Expenses,193929
2024,11,7,Staff Costs,141694
2024,11,7,IT Expenses,350941
2024,11,7,Marketing,246540
2024,11,7,Office Costs,96141
2024,11,7,Depreciation,251476
2024,11,7,Professional Services,369534
2024,11,8,Gross Written Premium,364000
2024,11,8,Net Earned Premium,333345
2024,11,8,Reinsurance Recoveries,356910
2024,11,8,Investment Income,27995
2024,11,8,Commission Income,359464
2024,11,8,Claims Paid,85141
2024,11,8,Claims Incurred,144491
2024,11,8,Loss Adjustment Expenses,169909
2024,11,8,Staff Costs,75799
2024,11,8,IT Expenses,184949
2024,11,8,Marketing,312831
2024,11,8,Office Costs,235739
2024,11,8,Depreciation,42276
2024,11,8,Professional Services,39523
2024,11,9,Gross Written Premium,202127
2024,11,9,Net Earned Premium,321759
2024,11,9,Reinsurance Recoveries,15514
2024,11,9,Investment Income,52456
2024,11,9,Commission Income,12233
2024,11,9,Claims Paid,268246
2024,11,9,Claims Incurred,71133
2024,11,9,Loss Adjustment Expenses,313859
2024,11,9,Staff Costs,377689
2024,11,9,IT Expenses,109085
2024,11,9,Marketing,114101
2024,11,9,Office Costs,113684
2024,11,9,Depreciation,331944
2024,11,9,Professional Services,99937
2024,11,10,Gross Written Premium,46548
2024,11,10,Net Earned Premium,214272
2024,11,10,Reinsurance Recoveries,395989
2024,11,10,Investment Income,118815
2024,11,10,Commission Income,225994
2024,11,10,Claims Paid,132602
2024,11,10,Claims Incurred,131270
2024,11,10,Loss Adjustment Expenses,393464
2024,11,10,Staff Costs,292714
2024,11,10,IT Expenses,26182
2024,11,10,Marketing,306517
2024,11,10,Office Costs,310163
2024,11,10,Depreciation,198691
2024,11,10,Professional Services,283187
2024,12,1,Gross Written Premium,237362
2024,12,1,Net Earned Premium,202008
2024,12,1,Reinsurance Recoveries,286383
2024,12,1,Investment Income,146488
2024,12,1,Commission Income,139484
2024,12,1,Claims Paid,349120
2024,12,1,Claims Incurred,29406
2024,12,1,Loss Adjustment Expenses,269019
2024,12,1,Staff Costs,214097
2024,12,1,IT Expenses,399569
2024,12,1,Marketing,163058
2024,12,1,Office Costs,281835
2024,12,1,Depreciation,205919
2024,12,1,Professional Services,315219
2024,12,2,Gross Written Premium,15794
2024,12,2,Net Earned Premium,204542
2024,12,2,Reinsurance Recoveries,152478
2024,12,2,Investment Income,343074
2024,12,2,Commission Income,251969
2024,12,2,Claims Paid,46708
2024,12,2,Claims Incurred,382636
2024,12,2,Loss Adjustment Expenses,373773
2024,12,2,Staff Costs,179469
2024,12,2,IT Expenses,128313
2024,12,2,Marketing,288496
2024,12,2,Office Costs,369119
2024,12,2,Depreciation,360992
2024,12,2,Professional Services,241668
2024,12,3,Gross Written Premium,312143
2024,12,3,Net Earned Premium,23482
2024,12,3,Reinsurance Recoveries,168543
2024,12,3,Investment Income,314423
2024,12,3,Commission Income,376557
2024,12,3,Claims Paid,59213
2024,12,3,Claims Incurred,381053
2024,12,3,Loss Adjustment Expenses,280170
2024,12,3,Staff Costs,243697
2024,12,3,IT Expenses,352328
2024,12,3,Marketing,10435
2024,12,3,Office Costs,144565
2024,12,3,Depreciation,208299
2024,12,3,Professional Services,326465
2024,12,4,Gross Written Premium,287533
2024,12,4,Net Earned Premium,36498
2024,12,4,Reinsurance Recoveries,330899
2024,12,4,Investment Income,368689
2024,12,4,Commission Income,40825
2024,12,4,Claims Paid,284078
2024,12,4,Claims Incurred,10574
2024,12,4,Loss Adjustment Expenses,135698
2024,12,4,Staff Costs,174251
2024,12,4,IT Expenses,399803
2024,12,4,Marketing,47782
2024,12,4,Office Costs,65561
2024,12,4,Depreciation,394303
2024,12,4,Professional Services,31751
2024,12,5,Gross Written Premium,305318
2024,12,5,Net Earned Premium,389822
2024,12,5,Reinsurance Recoveries,61572
2024,12,5,Investment Income,328560
2024,12,5,Commission Income,302345
2024,12,5,Claims Paid,41069
2024,12,5,Claims Incurred,218262
2024,12,5,Loss Adjustment Expenses,293514
2024,12,5,Staff Costs,231090
2024,12,5,IT Expenses,392486
2024,12,5,Marketing,263245
2024,12,5,Office Costs,186303
2024,12,5,Depreciation,392902
2024,12,5,Professional Services,332438
2024,12,6,Gross Written Premium,84468
2024,12,6,Net Earned Premium,165371
2024,12,6,Reinsurance Recoveries,95715
2024,12,6,Investment Income,75793
2024,12,6,Commission Income,193206
2024,12,6,Claims Paid,116672
2024,12,6,Claims Incurred,147321
2024,12,6,Loss Adjustment Expenses,125902
2024,12,6,Staff Costs,26390
2024,12,6,IT Expenses,25369
2024,12,6,Marketing,148953
2024,12,6,Office Costs,276731
2024,12,6,Depreciation,229872
2024,12,6,Professional Services,374153
2024,12,7,Gross Written Premium,243634
2024,12,7,Net Earned Premium,52013
2024,12,7,Reinsurance Recoveries,122341
2024,12,7,Investment Income,394929
2024,12,7,Commission Income,199692
2024,12,7,Claims Paid,151826
2024,12,7,Claims Incurred,112584
2024,12,7,Loss Adjustment Expenses,83113
2024,12,7,Staff Costs,353928
2024,12,7,IT Expenses,40282
2024,12,7,Marketing,172809
2024,12,7,Office Costs,291268
2024,12,7,Depreciation,337246
2024,12,7,Professional Services,328671
2024,12,8,Gross Written Premium,397515
2024,12,8,Net Earned Premium,398086
2024,12,8,Reinsurance Recoveries,101651
2024,12,8,Investment Income,251549
2024,12,8,Commission Income,90395
2024,12,8,Claims Paid,16345
2024,12,8,Claims Incurred,391688
2024,12,8,Loss Adjustment Expenses,301221
2024,12,8,Staff Costs,397573
2024,12,8,IT Expenses,202472
2024,12,8,Marketing,17055
2024,12,8,Office Costs,370837
2024,12,8,Depreciation,90283
2024,12,8,Professional Services,49484
2024,12,9,Gross Written Premium,82514
2024,12,9,Net Earned Premium,95135
2024,12,9,Reinsurance Recoveries,302915
2024,12,9,Investment Income,193726
2024,12,9,Commission Income,219223
2024,12,9,Claims Paid,377428
2024,12,9,Claims Incurred,122399
2024,12,9,Loss Adjustment Expenses,372029
2024,12,9,Staff Costs,185645
2024,12,9,IT Expenses,178805
2024,12,9,Marketing,134344
2024,12,9,Office Costs,147832
2024,12,9,Depreciation,118226
2024,12,9,Professional Services,104250
2024,12,10,Gross Written Premium,292906
2024,12,10,Net Earned Premium,187058
2024,12,10,Reinsurance Recoveries,170404
2024,12,10,Investment Income,176172
2024,12,10,Commission Income,141016
2024,12,10,Claims Paid,53825
2024,12,10,Claims Incurred,18877
2024,12,10,Loss Adjustment Expenses,134065
2024,12,10,Staff Costs,113443
2024,12,10,IT Expenses,366756
2024,12,10,Marketing,122674
2024,12,10,Office Costs,120074
2024,12,10,Depreciation,256881
2024,12,10,Professional Services,36629
